Timestamp,Host,Process,PID,Message
2025-06-16T22:25:01.498603+05:30,zero,CRON,324618,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-16T22:25:01.504163+05:30,zero,CRON,324618,pam_unix(cron:session): session closed for user root
2025-06-16T22:30:01.513963+05:30,zero,CRON,324814,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-16T22:30:01.518667+05:30,zero,CRON,324814,pam_unix(cron:session): session closed for user root
2025-06-16T22:35:01.534323+05:30,zero,CRON,325033,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-16T22:35:01.543147+05:30,zero,CRON,325033,pam_unix(cron:session): session closed for user root
2025-06-16T22:45:01.627169+05:30,zero,CRON,325936,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-16T22:45:01.632669+05:30,zero,CRON,325936,pam_unix(cron:session): session closed for user root
2025-06-16T22:55:01.657607+05:30,zero,CRON,326380,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-16T22:55:01.664771+05:30,zero,CRON,326380,pam_unix(cron:session): session closed for user root
2025-06-16T23:00:01.679166+05:30,zero,CRON,326506,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-16T23:00:02.115026+05:30,zero,CRON,326506,pam_unix(cron:session): session closed for user root
2025-06-16T23:05:01.126467+05:30,zero,CRON,326683,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-16T23:05:01.132530+05:30,zero,CRON,326683,pam_unix(cron:session): session closed for user root
2025-06-16T23:15:01.144248+05:30,zero,CRON,326925,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-16T23:15:01.149924+05:30,zero,CRON,326925,pam_unix(cron:session): session closed for user root
2025-06-16T23:17:01.158943+05:30,zero,CRON,327110,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-16T23:17:01.166788+05:30,zero,CRON,327110,pam_unix(cron:session): session closed for user root
2025-06-16T23:25:01.183792+05:30,zero,CRON,327399,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-16T23:25:01.190509+05:30,zero,CRON,327399,pam_unix(cron:session): session closed for user root
2025-06-16T23:30:01.200956+05:30,zero,CRON,327623,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-16T23:30:01.209398+05:30,zero,CRON,327623,pam_unix(cron:session): session closed for user root
2025-06-16T23:35:01.241074+05:30,zero,CRON,329358,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-16T23:35:01.250709+05:30,zero,CRON,329358,pam_unix(cron:session): session closed for user root
2025-06-16T23:45:01.273461+05:30,zero,CRON,330352,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-16T23:45:01.280765+05:30,zero,CRON,330352,pam_unix(cron:session): session closed for user root
2025-06-16T23:55:01.308381+05:30,zero,CRON,330922,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-16T23:55:01.318741+05:30,zero,CRON,330922,pam_unix(cron:session): session closed for user root
2025-06-16T23:57:38.792262+05:30,zero,sudo,-,zero : PWD=/home/zero ; USER=root ; COMMAND=/usr/bin/mint-refresh-cache
2025-06-16T23:57:38.793828+05:30,zero,sudo,-,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2025-06-16T23:57:46.900037+05:30,zero,sudo,-,pam_unix(sudo:session): session closed for user root
2025-06-16T23:58:38.737786+05:30,zero,sudo,-,zero : PWD=/home/zero ; USER=root ; COMMAND=/usr/bin/mint-refresh-cache
2025-06-16T23:58:38.738488+05:30,zero,sudo,-,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2025-06-16T23:58:43.480494+05:30,zero,sudo,-,pam_unix(sudo:session): session closed for user root
2025-06-16T23:59:01.326383+05:30,zero,CRON,332676,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-16T23:59:01.331984+05:30,zero,CRON,332676,pam_unix(cron:session): session closed for user root
2025-06-17T00:00:01.341786+05:30,zero,CRON,332873,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T00:00:01.680835+05:30,zero,CRON,332873,pam_unix(cron:session): session closed for user root
2025-06-17T00:05:01.696181+05:30,zero,CRON,333310,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T00:05:01.703345+05:30,zero,CRON,333310,pam_unix(cron:session): session closed for user root
2025-06-17T00:15:01.729139+05:30,zero,CRON,334717,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T00:15:01.736867+05:30,zero,CRON,334717,pam_unix(cron:session): session closed for user root
2025-06-17T00:17:01.748613+05:30,zero,CRON,334870,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T00:17:01.754816+05:30,zero,CRON,334870,pam_unix(cron:session): session closed for user root
2025-06-17T00:25:01.773735+05:30,zero,CRON,335804,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T00:25:01.782535+05:30,zero,CRON,335804,pam_unix(cron:session): session closed for user root
2025-06-17T00:35:01.800380+05:30,zero,CRON,336383,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T00:35:01.806281+05:30,zero,CRON,336383,pam_unix(cron:session): session closed for user root
2025-06-17T00:45:01.831254+05:30,zero,CRON,336704,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T00:45:01.838290+05:30,zero,CRON,336704,pam_unix(cron:session): session closed for user root
2025-06-17T00:55:01.864369+05:30,zero,CRON,337474,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T00:55:01.870561+05:30,zero,CRON,337474,pam_unix(cron:session): session closed for user root
2025-06-17T01:00:01.884528+05:30,zero,CRON,337892,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T01:00:02.291401+05:30,zero,CRON,337892,pam_unix(cron:session): session closed for user root
2025-06-17T01:05:01.310398+05:30,zero,CRON,338453,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T01:05:01.318569+05:30,zero,CRON,338453,pam_unix(cron:session): session closed for user root
2025-06-17T01:15:01.343485+05:30,zero,CRON,339055,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T01:15:01.351278+05:30,zero,CRON,339055,pam_unix(cron:session): session closed for user root
2025-06-17T01:17:01.362453+05:30,zero,CRON,339142,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T01:17:01.368099+05:30,zero,CRON,339142,pam_unix(cron:session): session closed for user root
2025-06-17T01:25:01.397077+05:30,zero,CRON,339810,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T01:25:01.404633+05:30,zero,CRON,339810,pam_unix(cron:session): session closed for user root
2025-06-17T01:35:01.430044+05:30,zero,CRON,341560,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T01:35:01.438344+05:30,zero,CRON,341560,pam_unix(cron:session): session closed for user root
2025-06-17T01:45:01.464056+05:30,zero,CRON,342718,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T01:45:01.472178+05:30,zero,CRON,342718,pam_unix(cron:session): session closed for user root
2025-06-17T01:52:18.273781+05:30,zero,systemd-logind,1105,Lid closed.
2025-06-17T01:52:18.280192+05:30,zero,systemd-logind,1105,Suspending...
2025-06-17T10:35:44.673880+05:30,zero,systemd-logind,1105,Lid opened.
2025-06-17T10:35:44.786173+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.2773"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-17T10:35:44.787963+05:30,zero,dbus-daemon,1082,"message repeated 18 times: [ [system] Rejected send message, 0 matched rules; type=""error"", sender="":1.2773"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")]"
2025-06-17T10:35:45.130004+05:30,zero,systemd-logind,1105,Operation 'suspend' finished.
2025-06-17T10:37:02.633660+05:30,zero,sudo,-,zero : PWD=/home/zero ; USER=root ; COMMAND=/usr/lib/linuxmint/mintUpdate/dpkg_lock_check.sh
2025-06-17T10:37:02.645246+05:30,zero,sudo,-,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2025-06-17T10:37:02.826038+05:30,zero,sudo,-,pam_unix(sudo:session): session closed for user root
2025-06-17T10:41:02.608602+05:30,zero,sudo,-,zero : PWD=/home/zero ; USER=root ; COMMAND=/usr/bin/mint-refresh-cache
2025-06-17T10:41:02.611441+05:30,zero,sudo,-,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2025-06-17T10:41:13.464103+05:30,zero,sudo,-,pam_unix(sudo:session): session closed for user root
2025-06-17T10:42:02.614608+05:30,zero,sudo,-,zero : PWD=/home/zero ; USER=root ; COMMAND=/usr/bin/mint-refresh-cache
2025-06-17T10:42:02.615954+05:30,zero,sudo,-,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2025-06-17T10:42:04.862006+05:30,zero,sudo,-,pam_unix(sudo:session): session closed for user root
2025-06-17T10:45:01.363901+05:30,zero,CRON,348418,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T10:45:01.367911+05:30,zero,CRON,348418,pam_unix(cron:session): session closed for user root
2025-06-17T10:55:01.380257+05:30,zero,CRON,349490,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T10:55:01.383453+05:30,zero,CRON,349490,pam_unix(cron:session): session closed for user root
2025-06-17T11:00:01.391700+05:30,zero,CRON,350082,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T11:00:01.596110+05:30,zero,CRON,350082,pam_unix(cron:session): session closed for user root
2025-06-17T11:05:01.603314+05:30,zero,CRON,350673,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T11:05:01.607743+05:30,zero,CRON,350673,pam_unix(cron:session): session closed for user root
2025-06-17T11:15:01.539774+05:30,zero,CRON,352364,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T11:15:01.544044+05:30,zero,CRON,352364,pam_unix(cron:session): session closed for user root
2025-06-17T11:17:01.563699+05:30,zero,CRON,352664,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T11:17:01.568699+05:30,zero,CRON,352664,pam_unix(cron:session): session closed for user root
2025-06-17T11:25:01.585727+05:30,zero,CRON,354206,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T11:25:01.590558+05:30,zero,CRON,354206,pam_unix(cron:session): session closed for user root
2025-06-17T11:30:01.607993+05:30,zero,CRON,354992,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T11:30:01.612147+05:30,zero,CRON,354992,pam_unix(cron:session): session closed for user root
2025-06-17T11:35:01.624439+05:30,zero,CRON,355993,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T11:35:01.627793+05:30,zero,CRON,355993,pam_unix(cron:session): session closed for user root
2025-06-17T11:45:01.645896+05:30,zero,CRON,358013,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T11:45:01.651182+05:30,zero,CRON,358013,pam_unix(cron:session): session closed for user root
2025-06-17T11:55:01.666831+05:30,zero,CRON,359821,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T11:55:01.673180+05:30,zero,CRON,359821,pam_unix(cron:session): session closed for user root
2025-06-17T12:00:01.683749+05:30,zero,CRON,360585,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T12:00:02.075668+05:30,zero,CRON,360585,pam_unix(cron:session): session closed for user root
2025-06-17T12:00:58.502424+05:30,zero,systemd-logind,1105,Lid closed.
2025-06-17T12:00:58.508620+05:30,zero,systemd-logind,1105,Suspending...
2025-06-17T12:34:35.577347+05:30,zero,systemd-logind,1105,Lid opened.
2025-06-17T12:34:35.645469+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.2773"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-17T12:34:35.670742+05:30,zero,dbus-daemon,1082,"message repeated 18 times: [ [system] Rejected send message, 0 matched rules; type=""error"", sender="":1.2773"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")]"
2025-06-17T12:34:35.830467+05:30,zero,systemd-logind,1105,Operation 'suspend' finished.
2025-06-17T12:34:36.032340+05:30,zero,CRON,361034,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T12:34:36.037281+05:30,zero,CRON,361034,pam_unix(cron:session): session closed for user root
2025-06-17T12:35:01.048471+05:30,zero,CRON,361230,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T12:35:01.054377+05:30,zero,CRON,361230,pam_unix(cron:session): session closed for user root
2025-06-17T12:45:01.066813+05:30,zero,CRON,361856,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T12:45:01.072491+05:30,zero,CRON,361856,pam_unix(cron:session): session closed for user root
2025-06-17T12:55:01.103330+05:30,zero,CRON,362958,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T12:55:01.111496+05:30,zero,CRON,362958,pam_unix(cron:session): session closed for user root
2025-06-17T13:00:01.129567+05:30,zero,CRON,363298,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T13:00:01.527077+05:30,zero,CRON,363298,pam_unix(cron:session): session closed for user root
2025-06-17T13:05:01.545696+05:30,zero,CRON,363704,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T13:05:01.551909+05:30,zero,CRON,363704,pam_unix(cron:session): session closed for user root
2025-06-17T13:14:39.964809+05:30,zero,sudo,-,zero : PWD=/home/zero ; USER=root ; COMMAND=/usr/bin/mint-refresh-cache
2025-06-17T13:14:39.995248+05:30,zero,sudo,-,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2025-06-17T13:14:48.141583+05:30,zero,sudo,-,pam_unix(sudo:session): session closed for user root
2025-06-17T13:15:01.907921+05:30,zero,CRON,365256,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T13:15:01.913079+05:30,zero,CRON,365256,pam_unix(cron:session): session closed for user root
2025-06-17T13:15:39.860709+05:30,zero,sudo,-,zero : PWD=/home/zero ; USER=root ; COMMAND=/usr/bin/mint-refresh-cache
2025-06-17T13:15:39.861899+05:30,zero,sudo,-,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2025-06-17T13:15:43.016193+05:30,zero,sudo,-,pam_unix(sudo:session): session closed for user root
2025-06-17T13:17:01.923714+05:30,zero,CRON,366236,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T13:17:01.929584+05:30,zero,CRON,366236,pam_unix(cron:session): session closed for user root
2025-06-17T13:25:01.956610+05:30,zero,CRON,367439,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T13:25:01.964966+05:30,zero,CRON,367439,pam_unix(cron:session): session closed for user root
2025-06-17T13:30:01.999506+05:30,zero,CRON,367849,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T13:30:02.017475+05:30,zero,CRON,367849,pam_unix(cron:session): session closed for user root
2025-06-17T13:35:01.024110+05:30,zero,CRON,368330,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-17T13:35:01.029857+05:30,zero,CRON,368330,pam_unix(cron:session): session closed for user root
2025-06-17T13:36:39.924156+05:30,zero,systemd-logind,1105,Lid closed.
2025-06-17T13:36:39.931123+05:30,zero,systemd-logind,1105,Suspending...
2025-06-17T13:37:00.698094+05:30,zero,systemd-logind,1105,Lid opened.
2025-06-17T13:37:00.747372+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.2773"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-17T13:37:00.750202+05:30,zero,dbus-daemon,1082,"message repeated 18 times: [ [system] Rejected send message, 0 matched rules; type=""error"", sender="":1.2773"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")]"
2025-06-17T13:37:00.975385+05:30,zero,systemd-logind,1105,Operation 'suspend' finished.
2025-06-17T13:37:23.761732+05:30,zero,systemd-logind,1105,System is powering down (now).
2025-06-17T13:37:23.977769+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.2773"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-17T13:37:23.978495+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.2773"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-17T13:37:23.979335+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.2773"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-17T13:37:23.979728+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.2773"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-17T13:37:23.981304+05:30,zero,dbus-daemon,1082,"message repeated 7 times: [ [system] Rejected send message, 0 matched rules; type=""error"", sender="":1.2773"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")]"
2025-06-17T13:37:23.981942+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.2773"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-17T13:37:23.982395+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.2773"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-17T13:37:23.982768+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.2773"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-17T13:37:23.983856+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.2773"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-17T13:37:23.984047+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.2773"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-17T13:37:23.984199+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.2773"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-17T13:37:23.984332+05:30,zero,dbus-daemon,1082,"message repeated 2 times: [ [system] Rejected send message, 0 matched rules; type=""error"", sender="":1.2773"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")]"
2025-06-17T13:37:24.005902+05:30,zero,systemd-logind,1105,Removed session c6.
2025-06-17T13:37:24.019500+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.2773"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.Profile1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-17T13:37:24.021785+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.2773"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.Profile1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-17T13:37:24.037194+05:30,zero,systemd-logind,1105,Removed session c2.
2025-06-17T13:37:24.052112+05:30,zero,systemd-logind,1105,Removed session c4.
2025-06-17T13:37:31.492377+05:30,zero,systemd-logind,1106,New seat seat0.
2025-06-17T13:37:31.492395+05:30,zero,systemd-logind,1106,Watching system buttons on /dev/input/event0 (Power Button)
2025-06-17T13:37:31.493844+05:30,zero,systemd-logind,1106,Watching system buttons on /dev/input/event1 (Lid Switch)
2025-06-17T13:37:31.491424+05:30,zero,systemd-logind,1106,Watching system buttons on /dev/input/event8 (HP WMI hotkeys)
2025-06-17T13:37:31.610136+05:30,zero,polkitd,1205,Loading rules from directory /etc/polkit-1/rules.d
2025-06-17T13:37:31.610290+05:30,zero,polkitd,1205,Loading rules from directory /usr/share/polkit-1/rules.d
2025-06-17T13:37:31.620433+05:30,zero,polkitd,1205,"Finished loading, compiling and executing 14 rules"
2025-06-17T13:37:31.621203+05:30,zero,polkitd,1205,Acquired the name org.freedesktop.PolicyKit1 on the system bus
2025-06-17T13:37:32.704198+05:30,zero,sshd,1335,Server listening on :: port 22.
2025-06-17T13:37:34.365937+05:30,zero,lightdm,-,pam_kwallet5(lightdm-greeter:setcred): pam_kwallet5: pam_sm_setcred
2025-06-17T13:37:34.368308+05:30,zero,lightdm,-,pam_unix(lightdm-greeter:session): session opened for user lightdm(uid=113) by (uid=0)
2025-06-17T13:37:34.388921+05:30,zero,systemd-logind,1106,New session c1 of user lightdm.
2025-06-17T13:37:34.410965+05:30,zero,systemd,-,pam_unix(systemd-user:session): session opened for user lightdm(uid=113) by lightdm(uid=0)
2025-06-17T13:37:34.677695+05:30,zero,lightdm,-,gkr-pam: couldn't unlock the login keyring.
2025-06-17T13:37:34.677866+05:30,zero,lightdm,-,pam_kwallet5(lightdm-greeter:session): pam_kwallet5: pam_sm_open_session
2025-06-17T13:37:34.677924+05:30,zero,lightdm,-,pam_kwallet5(lightdm-greeter:session): pam_kwallet5: open_session called without kwallet5_key
2025-06-17T13:37:36.133593+05:30,zero,lightdm,-,"pam_succeed_if(lightdm:auth): requirement ""user ingroup nopasswdlogin"" not met by user ""zero"""
2025-06-17T13:37:49.300902+05:30,zero,lightdm,-,gkr-pam: unable to locate daemon control file
2025-06-17T13:37:49.301194+05:30,zero,lightdm,-,gkr-pam: stashed password to try later in open session
2025-06-17T13:37:49.301292+05:30,zero,lightdm,-,pam_kwallet5(lightdm:auth): pam_kwallet5: pam_sm_authenticate
2025-06-17T13:37:49.337154+05:30,zero,lightdm,-,pam_kwallet5(lightdm:setcred): pam_kwallet5: pam_sm_setcred
2025-06-17T13:37:49.338521+05:30,zero,lightdm,-,pam_unix(lightdm:session): session opened for user zero(uid=1000) by (uid=0)
2025-06-17T13:37:49.362417+05:30,zero,systemd-logind,1106,New session c2 of user zero.
2025-06-17T13:37:49.368038+05:30,zero,systemd-logind,1106,Removed session c1.
2025-06-17T13:37:49.383709+05:30,zero,systemd,-,pam_unix(systemd-user:session): session opened for user zero(uid=1000) by zero(uid=0)
2025-06-17T13:37:49.611614+05:30,zero,lightdm,-,gkr-pam: unlocked login keyring
2025-06-17T13:37:49.611700+05:30,zero,lightdm,-,pam_kwallet5(lightdm:session): pam_kwallet5: pam_sm_open_session
