source_ip,user,event_type,timestamp,attempts_in_30s,unique_users_in_30s,invalid_user,success_after_fail,bruteforce
10.0.213.65,user,failed,2025-06-20 18:57:56.345630,5,3,0,0,1
10.0.207.36,user,failed,2025-06-20 19:02:17.347131,11,2,0,0,1
10.0.9.216,root,failed,2025-06-20 18:57:05.342014,9,2,1,0,1
10.0.197.165,user,failed,2025-06-20 19:03:49.342043,7,5,1,0,1
10.0.180.23,root,failed,2025-06-20 18:39:37.343788,8,3,1,0,1
10.0.184.226,admin,failed,2025-06-20 18:30:46.344095,9,4,0,0,1
10.0.166.197,user,failed,2025-06-20 18:32:28.346324,9,2,1,0,1
192.168.139.246,alice,success,2025-06-20 19:07:49.339687,1,1,0,1,0
192.168.152.140,bob,success,2025-06-20 18:56:28.337662,2,2,0,1,0
192.168.98.123,alice,success,2025-06-20 18:33:56.335769,3,1,0,1,0
192.168.221.85,alice,failed,2025-06-20 18:45:01.335444,1,1,0,0,0
10.0.170.149,root,failed,2025-06-20 18:42:29.344585,5,5,1,0,1
192.168.77.106,alice,success,2025-06-20 19:09:22.338710,1,1,0,1,0
10.0.38.134,test,failed,2025-06-20 18:11:42.346950,9,4,1,0,1
192.168.59.58,alice,success,2025-06-20 18:54:59.335638,2,2,0,1,0
192.168.12.179,admin,success,2025-06-20 18:25:35.339510,3,2,0,1,0
192.168.121.194,bob,success,2025-06-20 19:01:56.337254,2,2,0,1,0
192.168.98.188,bob,success,2025-06-20 18:11:12.340011,2,2,1,1,0
192.168.140.146,bob,success,2025-06-20 18:35:38.339407,3,2,0,1,0
192.168.253.21,bob,success,2025-06-20 19:09:05.335318,1,1,0,1,0
192.168.86.88,admin,success,2025-06-20 18:59:23.340542,3,2,0,1,0
10.0.156.241,guest,failed,2025-06-20 18:58:22.342154,10,3,1,0,1
192.168.56.130,admin,success,2025-06-20 18:35:24.337480,3,1,0,1,0
192.168.86.198,bob,success,2025-06-20 18:53:25.335587,3,2,0,1,0
10.0.231.9,test,failed,2025-06-20 18:57:48.346532,10,4,1,0,1
192.168.143.196,admin,success,2025-06-20 18:51:19.335943,1,1,0,1,0
192.168.155.197,admin,success,2025-06-20 19:02:44.337571,1,1,0,1,0
10.0.248.236,admin,failed,2025-06-20 18:24:20.342339,12,5,1,0,1
192.168.115.11,charlie,success,2025-06-20 18:51:54.336867,2,2,0,1,0
192.168.61.249,admin,success,2025-06-20 18:51:36.336714,2,1,0,1,0
10.0.179.55,user,failed,2025-06-20 18:55:33.346603,10,2,1,0,1
10.0.245.159,guest,success,2025-06-20 18:49:18.342703,9,2,1,1,1
192.168.93.239,alice,success,2025-06-20 18:16:17.340467,3,1,0,1,0
10.0.48.210,admin,failed,2025-06-20 19:07:23.345469,5,2,1,0,1
10.0.144.190,user,failed,2025-06-20 18:19:14.345444,14,2,0,0,1
10.0.152.95,user,success,2025-06-20 18:35:49.345978,7,2,1,1,1
192.168.79.108,charlie,success,2025-06-20 18:35:18.338690,1,1,0,1,0
192.168.203.52,alice,success,2025-06-20 18:31:28.336830,3,2,1,1,0
192.168.53.106,admin,success,2025-06-20 18:22:08.339555,2,2,0,1,0
10.0.140.2,admin,failed,2025-06-20 18:45:33.345003,10,4,1,0,1
192.168.77.243,charlie,failed,2025-06-20 18:41:03.338757,3,2,0,0,0
10.0.252.92,root,failed,2025-06-20 18:10:48.347591,15,4,1,0,1
192.168.76.246,bob,failed,2025-06-20 18:30:16.339268,3,2,0,0,0
10.0.22.32,user,failed,2025-06-20 18:53:43.343943,15,5,1,0,1
10.0.64.134,user,failed,2025-06-20 18:30:06.342311,7,3,1,0,1
10.0.99.197,test,failed,2025-06-20 18:24:58.343793,5,3,0,0,1
192.168.138.176,bob,failed,2025-06-20 18:34:47.335670,1,1,1,0,0
10.0.188.85,test,failed,2025-06-20 18:26:28.343440,11,4,0,0,1
192.168.199.124,admin,failed,2025-06-20 18:39:40.335859,3,2,0,0,0
192.168.253.226,charlie,success,2025-06-20 18:43:26.339693,2,2,0,1,0
192.168.144.84,admin,success,2025-06-20 18:45:48.337119,3,1,0,1,0
10.0.38.180,user,failed,2025-06-20 18:40:23.342557,5,4,0,0,1
192.168.158.51,admin,success,2025-06-20 18:17:14.337631,2,1,0,1,0
10.0.9.192,admin,failed,2025-06-20 18:48:05.342643,13,2,1,0,1
10.0.254.249,guest,failed,2025-06-20 18:51:52.342886,8,4,1,0,1
192.168.94.9,alice,success,2025-06-20 18:48:43.340843,3,2,0,1,0
10.0.207.221,root,failed,2025-06-20 18:49:06.345085,6,4,0,0,1
192.168.75.9,bob,success,2025-06-20 18:29:36.335967,1,1,0,1,0
192.168.18.226,bob,success,2025-06-20 18:35:09.335553,1,1,0,1,0
192.168.131.181,charlie,success,2025-06-20 18:38:17.336059,1,1,0,1,0
192.168.174.154,alice,success,2025-06-20 19:03:48.336653,2,2,0,1,0
192.168.42.250,bob,success,2025-06-20 18:38:04.335620,3,1,0,1,0
192.168.68.119,alice,failed,2025-06-20 18:16:44.338829,3,1,0,0,0
192.168.50.184,admin,success,2025-06-20 18:43:40.335717,1,1,0,1,0
10.0.51.114,test,failed,2025-06-20 18:45:50.346381,10,3,0,0,1
10.0.64.246,root,success,2025-06-20 18:24:55.345235,12,5,1,1,1
192.168.242.146,alice,success,2025-06-20 18:13:31.336439,1,1,0,1,0
192.168.163.181,alice,success,2025-06-20 18:40:13.336131,3,1,0,1,0
192.168.50.31,alice,success,2025-06-20 18:52:11.341151,2,2,0,1,0
192.168.157.15,alice,success,2025-06-20 18:48:56.340484,3,2,0,1,0
192.168.223.26,admin,success,2025-06-20 18:16:44.336100,1,1,0,1,0
192.168.137.7,admin,failed,2025-06-20 18:50:20.335787,1,1,0,0,0
10.0.138.228,root,success,2025-06-20 19:05:02.347861,7,5,1,1,1
10.0.94.99,user,failed,2025-06-20 19:09:10.345192,13,2,0,0,1
192.168.128.51,bob,success,2025-06-20 19:03:02.338806,1,1,0,1,0
10.0.76.31,test,failed,2025-06-20 19:06:14.345960,7,5,1,0,1
192.168.27.190,bob,success,2025-06-20 18:14:21.341669,1,1,0,1,0
192.168.4.92,bob,success,2025-06-20 18:50:07.336326,1,1,0,1,0
192.168.32.253,bob,success,2025-06-20 19:04:00.336927,3,1,0,1,0
192.168.41.207,charlie,success,2025-06-20 19:06:20.338179,2,2,0,1,0
10.0.156.99,user,failed,2025-06-20 18:23:34.345044,11,4,0,0,1
192.168.113.186,bob,success,2025-06-20 18:24:19.340908,2,2,0,1,0
10.0.128.82,test,failed,2025-06-20 18:36:02.343132,12,5,1,0,1
192.168.122.166,admin,success,2025-06-20 18:40:31.335888,2,2,0,1,0
10.0.78.85,admin,failed,2025-06-20 18:48:50.347777,15,5,1,0,1
192.168.235.56,alice,success,2025-06-20 18:59:19.340127,2,2,0,1,0
10.0.197.154,user,failed,2025-06-20 18:16:53.343392,5,2,0,0,1
192.168.4.182,bob,success,2025-06-20 18:28:39.335920,1,1,0,1,0
192.168.120.222,charlie,success,2025-06-20 19:02:44.338107,3,1,0,1,0
192.168.61.70,charlie,success,2025-06-20 18:31:45.335752,1,1,0,1,0
10.0.76.197,root,failed,2025-06-20 18:46:59.346694,14,4,1,0,1
10.0.226.236,user,failed,2025-06-20 18:33:36.343269,14,2,0,0,1
192.168.5.123,charlie,failed,2025-06-20 18:20:58.341265,2,2,0,0,0
10.0.7.102,admin,failed,2025-06-20 18:40:27.346213,13,2,1,0,1
10.0.194.123,admin,failed,2025-06-20 19:00:00.345972,11,5,0,0,1
10.0.137.156,user,failed,2025-06-20 18:56:29.345680,5,2,0,0,1
192.168.23.187,admin,success,2025-06-20 18:45:28.340282,1,1,0,1,0
192.168.40.78,alice,success,2025-06-20 19:01:49.341704,1,1,0,1,0
192.168.57.75,alice,success,2025-06-20 18:28:41.337826,1,1,0,1,0
192.168.250.48,admin,success,2025-06-20 18:57:10.336848,2,2,0,1,0
10.0.162.156,root,failed,2025-06-20 18:17:56.344997,9,2,0,0,1
192.168.28.111,bob,success,2025-06-20 18:27:59.337039,3,2,0,1,0
10.0.199.38,admin,failed,2025-06-20 18:41:59.342991,13,4,1,0,1
192.168.72.47,admin,success,2025-06-20 18:53:16.336013,1,1,0,1,0
10.0.229.2,test,failed,2025-06-20 19:02:47.345597,15,2,1,0,1
192.168.206.61,admin,success,2025-06-20 19:08:23.339737,3,1,0,1,0
192.168.142.147,charlie,success,2025-06-20 18:41:50.336933,1,1,0,1,0
10.0.151.223,root,failed,2025-06-20 18:29:44.344683,7,2,1,0,1
10.0.112.97,root,failed,2025-06-20 18:43:24.347932,8,4,0,0,1
192.168.87.8,admin,success,2025-06-20 19:08:01.335871,1,1,0,1,0
192.168.218.61,bob,failed,2025-06-20 18:37:40.335482,3,1,0,0,0
10.0.225.254,root,failed,2025-06-20 18:52:18.344744,15,5,1,0,1
10.0.236.100,user,failed,2025-06-20 18:34:07.345955,7,2,1,0,1
192.168.254.45,alice,success,2025-06-20 18:37:32.338190,2,1,0,1,0
192.168.90.83,admin,success,2025-06-20 18:28:43.339999,3,2,0,1,0
10.0.120.8,admin,failed,2025-06-20 18:52:35.346801,9,4,0,0,1
10.0.110.203,admin,failed,2025-06-20 18:34:21.345063,11,2,1,0,1
192.168.58.36,alice,success,2025-06-20 18:56:07.335258,3,1,1,1,0
10.0.31.108,user,failed,2025-06-20 18:47:29.344210,8,5,0,0,1
10.0.113.205,user,failed,2025-06-20 19:07:23.342472,7,2,0,0,1
10.0.110.106,user,failed,2025-06-20 18:41:15.342529,13,5,0,0,1
10.0.212.177,guest,failed,2025-06-20 18:43:17.343223,7,2,1,0,1
192.168.87.195,admin,success,2025-06-20 18:28:55.335799,2,2,0,1,0
10.0.208.195,admin,failed,2025-06-20 18:27:38.343699,8,3,1,0,1
192.168.13.102,alice,failed,2025-06-20 18:57:04.339754,2,2,0,0,0
10.0.140.33,root,success,2025-06-20 18:25:26.347454,6,4,1,1,1
10.0.176.166,user,failed,2025-06-20 18:15:47.342137,8,5,0,0,1
192.168.7.92,alice,success,2025-06-20 18:56:54.340328,3,1,0,1,0
10.0.161.191,user,failed,2025-06-20 18:55:36.347620,12,2,0,0,1
10.0.175.38,test,failed,2025-06-20 18:26:49.343654,15,3,1,0,1
10.0.167.28,test,failed,2025-06-20 18:50:30.345433,5,2,1,0,1
10.0.55.58,user,failed,2025-06-20 18:47:35.344890,12,2,1,0,1
192.168.246.110,bob,success,2025-06-20 18:56:56.337928,1,1,0,1,0
10.0.50.71,test,success,2025-06-20 19:05:57.346304,10,3,1,1,1
10.0.189.84,user,failed,2025-06-20 18:25:52.343760,15,4,0,0,1
10.0.12.61,root,failed,2025-06-20 18:22:46.344006,13,3,1,0,1
192.168.48.248,alice,success,2025-06-20 18:27:10.335932,1,1,0,1,0
192.168.80.59,bob,failed,2025-06-20 19:00:17.339827,1,1,0,0,0
10.0.171.35,guest,failed,2025-06-20 18:53:11.343801,9,5,0,0,1
192.168.202.221,charlie,success,2025-06-20 18:40:52.340716,2,1,0,1,0
192.168.179.76,bob,success,2025-06-20 18:23:01.335682,2,2,0,1,0
192.168.237.153,charlie,success,2025-06-20 18:59:33.340871,2,2,0,1,0
10.0.69.14,test,failed,2025-06-20 18:58:13.344083,7,3,1,0,1
192.168.56.214,bob,success,2025-06-20 18:47:23.336776,3,1,0,1,0
192.168.176.200,alice,success,2025-06-20 18:51:19.336202,3,2,0,1,0
10.0.111.251,user,failed,2025-06-20 19:07:51.342392,10,2,1,0,1
192.168.247.22,alice,success,2025-06-20 19:06:41.337716,1,1,0,1,0
10.0.99.176,root,failed,2025-06-20 18:43:30.344481,10,4,1,0,1
10.0.82.98,test,failed,2025-06-20 18:16:08.342726,11,3,1,0,1
10.0.221.99,root,failed,2025-06-20 19:03:23.346900,5,5,0,0,1
10.0.148.110,admin,failed,2025-06-20 18:53:22.344928,8,5,0,0,1
10.0.17.16,guest,failed,2025-06-20 18:27:01.345570,7,5,0,0,1
10.0.157.189,user,failed,2025-06-20 19:01:50.343481,11,3,1,0,1
192.168.19.156,bob,success,2025-06-20 18:46:23.335330,1,1,0,1,0
192.168.204.36,alice,success,2025-06-20 18:10:44.338196,2,1,0,1,0
192.168.187.11,alice,success,2025-06-20 18:27:13.339944,2,2,0,1,0
192.168.71.33,charlie,failed,2025-06-20 18:51:52.336967,1,1,0,0,0
192.168.77.179,admin,success,2025-06-20 18:17:13.341049,3,1,0,1,0
192.168.191.198,admin,success,2025-06-20 18:47:27.337832,1,1,0,1,0
192.168.118.185,bob,success,2025-06-20 18:53:04.341206,3,2,0,1,0
192.168.144.182,bob,success,2025-06-20 18:19:22.341300,2,1,0,1,0
10.0.11.41,test,failed,2025-06-20 18:30:30.346166,13,2,1,0,1
10.0.37.115,root,success,2025-06-20 19:06:13.343256,15,5,1,1,1
192.168.250.41,alice,failed,2025-06-20 18:26:51.338266,2,2,0,0,0
10.0.21.244,test,failed,2025-06-20 18:37:07.343475,15,3,1,0,1
10.0.44.10,guest,failed,2025-06-20 18:36:15.346503,15,5,0,0,1
10.0.33.67,guest,failed,2025-06-20 19:08:20.342880,7,2,1,0,1
192.168.217.67,bob,success,2025-06-20 18:49:38.341515,1,1,0,1,0
192.168.249.223,bob,success,2025-06-20 18:19:06.338545,2,2,0,1,0
192.168.98.21,alice,failed,2025-06-20 19:02:33.340138,3,2,1,0,0
10.0.150.195,guest,failed,2025-06-20 18:42:30.347038,13,4,1,0,1
192.168.241.153,bob,success,2025-06-20 18:50:51.340966,1,1,1,1,0
192.168.212.186,charlie,success,2025-06-20 18:51:28.340090,2,2,0,1,0
192.168.40.53,alice,success,2025-06-20 18:30:29.338794,2,1,0,1,0
10.0.82.154,user,failed,2025-06-20 18:53:21.343076,8,3,1,0,1
192.168.189.166,admin,success,2025-06-20 19:06:29.339881,3,2,0,1,0
10.0.227.168,admin,failed,2025-06-20 18:23:06.344312,7,2,1,0,1
10.0.226.103,guest,failed,2025-06-20 18:59:29.344216,12,3,1,0,1
10.0.106.229,test,failed,2025-06-20 18:27:32.342742,5,4,1,0,1
10.0.241.126,user,failed,2025-06-20 19:00:14.342048,5,4,0,0,1
192.168.177.129,bob,success,2025-06-20 18:33:28.337710,2,2,0,1,0
192.168.33.14,admin,success,2025-06-20 18:42:35.339699,1,1,0,1,0
10.0.216.248,user,failed,2025-06-20 18:12:27.345107,14,2,0,0,1
192.168.69.78,charlie,success,2025-06-20 18:43:35.337619,3,1,0,1,0
192.168.253.153,charlie,success,2025-06-20 18:21:41.341571,3,2,0,1,0
192.168.163.93,alice,success,2025-06-20 18:45:41.340408,3,1,0,1,0
192.168.147.238,bob,success,2025-06-20 18:16:22.340115,3,2,0,1,0
10.0.22.29,admin,failed,2025-06-20 18:26:58.342074,11,3,1,0,1
192.168.28.9,alice,success,2025-06-20 18:41:57.341588,1,1,0,1,0
10.0.6.73,root,failed,2025-06-20 18:53:52.345101,7,4,1,0,1
10.0.27.23,root,failed,2025-06-20 18:52:00.344879,9,2,0,0,1
10.0.108.31,root,failed,2025-06-20 18:40:50.345096,5,5,1,0,1
10.0.58.130,test,failed,2025-06-20 18:28:12.344901,15,5,1,0,1
10.0.69.169,test,failed,2025-06-20 19:03:20.345809,10,5,1,0,1
10.0.110.31,admin,failed,2025-06-20 18:24:31.343375,8,3,0,0,1
10.0.102.181,admin,failed,2025-06-20 19:02:45.346106,12,4,1,0,1
10.0.16.17,admin,failed,2025-06-20 19:06:15.346436,5,5,1,0,1
10.0.47.179,guest,failed,2025-06-20 18:16:27.343280,14,5,1,0,1
192.168.208.116,alice,failed,2025-06-20 18:12:27.341066,3,2,0,0,0
192.168.87.172,admin,success,2025-06-20 18:59:22.335781,1,1,0,1,0
10.0.185.58,root,success,2025-06-20 18:28:54.342902,12,4,1,1,1
192.168.100.183,alice,success,2025-06-20 18:10:12.340611,1,1,0,1,0
10.0.1.25,root,failed,2025-06-20 19:02:45.343682,9,2,0,0,1
192.168.48.128,admin,success,2025-06-20 18:24:18.339725,2,2,0,1,0
10.0.67.227,root,failed,2025-06-20 18:17:29.345143,13,2,0,0,1
192.168.85.241,alice,failed,2025-06-20 18:17:48.335649,3,2,0,0,0
192.168.223.168,bob,success,2025-06-20 18:15:02.336106,3,2,1,1,0
10.0.181.215,guest,failed,2025-06-20 18:40:15.342715,5,4,0,0,1
192.168.166.202,charlie,success,2025-06-20 18:43:07.341350,1,1,0,1,0
10.0.26.239,guest,success,2025-06-20 18:31:36.346054,6,4,0,1,1
192.168.195.172,alice,success,2025-06-20 19:01:31.340692,2,2,0,1,0
10.0.65.78,test,failed,2025-06-20 18:22:56.343151,5,3,1,0,1
192.168.104.35,alice,success,2025-06-20 18:21:47.338562,1,1,0,1,0
10.0.96.2,user,failed,2025-06-20 18:20:48.346598,8,3,1,0,1
192.168.218.100,charlie,success,2025-06-20 18:36:08.337559,2,1,0,1,0
192.168.125.35,bob,failed,2025-06-20 19:05:35.337808,2,1,0,0,0
10.0.140.109,user,failed,2025-06-20 18:56:32.342003,12,4,1,0,1
192.168.11.35,alice,failed,2025-06-20 19:03:56.341118,2,1,0,0,0
192.168.183.204,alice,success,2025-06-20 18:32:10.340733,2,1,0,1,0
10.0.103.51,admin,failed,2025-06-20 19:02:33.347288,12,3,1,0,1
192.168.64.178,alice,success,2025-06-20 18:33:51.338370,3,2,0,1,0
10.0.154.199,user,success,2025-06-20 18:14:11.344785,15,3,1,1,1
10.0.194.233,test,failed,2025-06-20 18:22:44.344648,7,2,1,0,1
10.0.222.16,root,failed,2025-06-20 19:00:28.345439,6,4,1,0,1
192.168.93.62,alice,success,2025-06-20 18:20:40.339601,1,1,0,1,0
192.168.197.142,bob,success,2025-06-20 18:39:17.336370,3,1,0,1,0
10.0.202.33,test,failed,2025-06-20 18:48:43.342767,13,2,1,0,1
192.168.18.173,bob,success,2025-06-20 18:37:29.335529,3,1,0,1,0
192.168.33.125,bob,success,2025-06-20 18:31:33.339978,2,1,0,1,0
192.168.218.108,admin,success,2025-06-20 18:17:08.335848,2,1,0,1,0
10.0.11.98,test,failed,2025-06-20 18:17:38.347559,6,4,0,0,1
10.0.131.96,user,failed,2025-06-20 18:45:21.343098,7,5,0,0,1
192.168.147.187,charlie,success,2025-06-20 19:02:59.341005,3,2,0,1,0
10.0.47.89,guest,failed,2025-06-20 18:47:35.344070,5,3,1,0,1
10.0.84.223,test,failed,2025-06-20 18:25:38.347270,5,3,1,0,1
10.0.233.176,test,failed,2025-06-20 18:51:02.342422,10,5,1,0,1
10.0.213.36,guest,failed,2025-06-20 18:29:00.342803,6,4,1,0,1
10.0.168.47,user,failed,2025-06-20 18:20:13.346636,8,4,1,0,1
10.0.209.225,test,failed,2025-06-20 18:51:48.347689,7,5,1,0,1
192.168.85.177,bob,failed,2025-06-20 18:13:17.338534,3,2,1,0,0
192.168.129.209,admin,success,2025-06-20 19:04:58.337505,1,1,0,1,0
10.0.133.151,admin,failed,2025-06-20 18:13:50.342996,9,4,1,0,1
192.168.34.186,admin,success,2025-06-20 18:26:31.335450,1,1,0,1,0
10.0.195.244,admin,failed,2025-06-20 19:09:00.343168,14,2,1,0,1
10.0.156.70,admin,failed,2025-06-20 18:22:29.344354,13,5,1,0,1
10.0.24.244,test,failed,2025-06-20 18:11:29.346862,8,3,1,0,1
192.168.115.174,alice,success,2025-06-20 18:44:52.341423,2,1,1,1,0
192.168.103.110,alice,success,2025-06-20 18:43:24.336352,3,1,0,1,0
10.0.249.95,test,failed,2025-06-20 18:15:36.344385,6,2,1,0,1
10.0.51.6,admin,failed,2025-06-20 19:07:28.343049,7,4,0,0,1
10.0.168.81,root,success,2025-06-20 18:36:30.343381,6,4,1,1,1
10.0.179.229,root,success,2025-06-20 18:49:43.345641,8,4,1,1,1
192.168.126.221,bob,failed,2025-06-20 18:50:19.341228,3,1,0,0,0
192.168.219.183,alice,success,2025-06-20 18:44:12.338464,1,1,0,1,0
192.168.75.142,admin,failed,2025-06-20 18:12:48.341473,2,1,0,0,0
10.0.61.54,guest,failed,2025-06-20 18:13:08.342444,6,5,0,0,1
10.0.210.26,admin,failed,2025-06-20 18:57:36.342054,11,4,0,0,1
192.168.92.19,charlie,success,2025-06-20 18:45:48.339158,1,1,0,1,0
192.168.22.29,alice,success,2025-06-20 18:26:31.340207,3,2,0,1,0
192.168.148.65,admin,failed,2025-06-20 18:35:40.339636,3,2,0,0,0
192.168.32.205,charlie,success,2025-06-20 18:39:45.336842,2,1,0,1,0
192.168.191.66,charlie,success,2025-06-20 18:40:49.340096,1,1,0,1,0
10.0.236.87,user,failed,2025-06-20 18:54:53.347876,12,3,1,0,1
10.0.202.37,root,failed,2025-06-20 18:25:58.345749,13,3,1,0,1
10.0.82.227,test,failed,2025-06-20 18:53:17.342809,11,3,1,0,1
10.0.40.243,user,success,2025-06-20 18:19:52.344780,12,2,1,1,1
10.0.225.27,test,failed,2025-06-20 18:44:00.344518,15,4,1,0,1
10.0.20.65,guest,failed,2025-06-20 18:23:59.345721,11,5,1,0,1
192.168.230.203,charlie,success,2025-06-20 18:21:39.341359,3,2,0,1,0
10.0.193.22,test,success,2025-06-20 18:40:16.343121,7,4,1,1,1
10.0.165.73,test,success,2025-06-20 19:04:25.342246,10,3,1,1,1
192.168.157.246,alice,success,2025-06-20 19:02:00.335955,3,2,0,1,0
10.0.191.29,admin,failed,2025-06-20 18:11:03.345203,9,2,1,0,1
192.168.35.247,admin,failed,2025-06-20 18:10:13.339020,2,2,0,0,0
10.0.190.145,guest,failed,2025-06-20 18:48:30.342874,13,5,1,0,1
10.0.20.235,admin,failed,2025-06-20 18:23:22.342916,5,3,0,0,1
192.168.210.28,alice,success,2025-06-20 18:43:52.341093,3,1,0,1,0
192.168.95.99,charlie,failed,2025-06-20 18:10:45.341439,2,2,0,0,0
10.0.25.143,root,failed,2025-06-20 18:13:29.342148,11,5,0,0,1
10.0.3.176,guest,failed,2025-06-20 18:58:37.344075,14,5,1,0,1
10.0.210.173,user,failed,2025-06-20 18:50:41.346614,7,5,0,0,1
10.0.86.8,admin,failed,2025-06-20 18:29:11.344642,6,2,1,0,1
192.168.62.126,admin,failed,2025-06-20 18:14:14.341060,1,1,1,0,0
10.0.72.242,root,failed,2025-06-20 18:25:47.345985,10,5,1,0,1
192.168.149.80,alice,success,2025-06-20 18:33:23.340860,2,1,0,1,0
192.168.55.220,charlie,failed,2025-06-20 18:11:24.340107,1,1,1,0,0
192.168.76.210,charlie,success,2025-06-20 18:46:54.340005,3,1,0,1,0
192.168.48.71,charlie,success,2025-06-20 18:40:22.338225,2,2,0,1,0
192.168.49.196,bob,success,2025-06-20 18:43:56.337022,1,1,0,1,0
192.168.178.40,bob,success,2025-06-20 18:14:19.335757,3,1,0,1,0
10.0.58.145,guest,failed,2025-06-20 18:49:08.345894,15,2,0,0,1
192.168.28.40,alice,success,2025-06-20 18:21:09.338167,1,1,0,1,0
192.168.75.147,charlie,success,2025-06-20 19:08:30.337869,2,1,0,1,0
192.168.224.171,admin,success,2025-06-20 19:09:11.336396,1,1,0,1,0
10.0.212.173,user,failed,2025-06-20 18:18:01.342115,13,5,0,0,1
10.0.122.91,test,failed,2025-06-20 19:07:11.346351,13,5,1,0,1
10.0.182.69,guest,failed,2025-06-20 18:18:03.344368,13,4,1,0,1
10.0.72.197,root,failed,2025-06-20 19:08:55.344238,14,3,0,0,1
192.168.162.199,bob,success,2025-06-20 19:08:58.339214,3,1,0,1,0
192.168.160.81,alice,failed,2025-06-20 18:59:04.335676,2,1,0,0,0
10.0.72.244,admin,failed,2025-06-20 18:35:05.343748,7,2,1,0,1
192.168.100.86,alice,success,2025-06-20 18:27:33.340989,1,1,0,1,0
10.0.32.90,user,failed,2025-06-20 18:38:07.344896,11,2,1,0,1
10.0.102.207,user,failed,2025-06-20 19:04:25.347206,5,3,1,0,1
192.168.29.49,alice,failed,2025-06-20 18:40:02.337107,3,1,1,0,0
192.168.189.139,alice,success,2025-06-20 19:00:59.335516,1,1,0,1,0
10.0.31.199,root,failed,2025-06-20 18:51:50.347789,5,2,0,0,1
192.168.229.147,charlie,success,2025-06-20 18:22:24.339667,3,1,0,1,0
10.0.52.68,user,failed,2025-06-20 18:33:52.347659,14,5,1,0,1
10.0.81.168,user,failed,2025-06-20 19:06:24.344631,13,2,0,0,1
192.168.105.29,charlie,success,2025-06-20 18:18:22.341633,2,2,0,1,0
10.0.26.229,test,failed,2025-06-20 18:30:33.345377,15,5,1,0,1
192.168.177.180,alice,failed,2025-06-20 18:50:34.340133,2,2,0,0,0
192.168.30.104,alice,success,2025-06-20 18:32:06.336490,2,2,0,1,0
192.168.7.250,admin,success,2025-06-20 18:41:35.341270,3,2,0,1,0
192.168.36.108,bob,success,2025-06-20 18:53:48.338236,3,2,0,1,0
192.168.162.133,charlie,failed,2025-06-20 19:03:32.339748,2,2,0,0,0
192.168.71.208,alice,failed,2025-06-20 18:52:39.340264,2,1,0,0,0
10.0.9.170,guest,failed,2025-06-20 18:15:17.346787,13,3,1,0,1
10.0.196.96,guest,success,2025-06-20 18:53:01.345575,6,2,0,1,1
192.168.192.28,charlie,success,2025-06-20 18:55:58.340073,3,1,0,1,0
192.168.161.192,bob,success,2025-06-20 18:38:02.337973,3,1,0,1,0
10.0.41.45,guest,failed,2025-06-20 18:12:06.342455,5,4,0,0,1
192.168.37.221,charlie,failed,2025-06-20 18:34:44.340709,2,2,0,0,0
10.0.74.220,guest,failed,2025-06-20 18:41:34.345790,6,5,0,0,1
192.168.197.152,bob,success,2025-06-20 18:12:26.339349,3,1,0,1,0
192.168.242.70,admin,success,2025-06-20 18:39:49.335995,1,1,0,1,0
192.168.204.245,bob,success,2025-06-20 18:43:43.338004,2,2,0,1,0
10.0.169.22,root,failed,2025-06-20 18:58:53.347395,13,3,0,0,1
192.168.21.109,alice,success,2025-06-20 18:15:14.341582,1,1,0,1,0
192.168.224.143,bob,success,2025-06-20 18:18:20.339274,3,2,0,1,0
10.0.66.88,user,failed,2025-06-20 19:02:38.347443,13,4,1,0,1
192.168.11.89,admin,success,2025-06-20 18:55:05.335842,2,1,0,1,0
192.168.177.21,bob,success,2025-06-20 18:59:46.340849,2,2,0,1,0
10.0.55.120,guest,failed,2025-06-20 19:04:13.345074,5,4,1,0,1
10.0.113.31,test,failed,2025-06-20 18:54:40.347436,12,3,1,0,1
192.168.37.178,alice,success,2025-06-20 18:35:38.340224,3,2,0,1,0
192.168.45.71,admin,success,2025-06-20 18:19:45.338528,2,2,0,1,0
10.0.236.32,user,success,2025-06-20 18:48:32.343527,15,2,1,1,1
10.0.46.242,root,failed,2025-06-20 18:17:56.343921,7,2,1,0,1
192.168.81.103,charlie,success,2025-06-20 18:14:27.335350,2,1,0,1,0
192.168.106.236,alice,success,2025-06-20 18:28:51.337875,3,1,0,1,0
192.168.140.98,admin,success,2025-06-20 19:05:48.337142,3,2,0,1,0
10.0.24.103,test,failed,2025-06-20 18:22:05.342254,5,2,1,0,1
10.0.42.27,user,failed,2025-06-20 19:09:44.343013,10,4,1,0,1
10.0.224.166,guest,failed,2025-06-20 19:05:03.346406,15,5,1,0,1
192.168.122.120,charlie,success,2025-06-20 18:47:22.339839,3,2,0,1,0
10.0.215.179,root,failed,2025-06-20 18:48:35.346453,9,4,1,0,1
10.0.223.202,test,failed,2025-06-20 19:08:11.347189,9,2,1,0,1
192.168.215.44,alice,success,2025-06-20 18:12:19.339833,2,2,0,1,0
192.168.121.147,charlie,success,2025-06-20 18:38:40.340866,3,1,0,1,0
192.168.61.219,charlie,success,2025-06-20 18:16:42.336291,1,1,0,1,0
192.168.125.21,alice,success,2025-06-20 18:10:25.341124,3,2,0,1,0
10.0.176.183,test,failed,2025-06-20 18:41:54.345399,7,5,1,0,1
