source_ip,user,event_type,timestamp,attempts_in_30s,unique_users_in_30s,invalid_user,success_after_fail,bruteforce
10.0.63.196,user,failed,2025-06-20 19:42:36.407125,13,2,1,0,1
10.0.223.32,test,failed,2025-06-20 19:46:46.427222,8,5,1,0,1
10.0.136.2,user,failed,2025-06-20 19:47:58.363503,6,3,1,0,1
10.0.41.183,user,failed,2025-06-20 19:52:57.363793,10,2,1,0,1
10.0.167.149,user,failed,2025-06-20 19:27:52.383824,6,3,1,0,1
10.0.142.60,admin,failed,2025-06-20 19:04:25.387591,10,2,1,0,1
10.0.221.42,root,failed,2025-06-20 19:35:26.416161,7,2,1,0,1
192.168.212.199,bob,success,2025-06-20 19:05:19.336314,1,1,0,1,0
192.168.205.251,bob,success,2025-06-20 19:38:10.313226,1,1,1,1,0
192.168.27.97,alice,failed,2025-06-20 19:55:00.290218,3,1,0,0,0
192.168.224.184,charlie,success,2025-06-20 19:30:34.286078,1,1,0,1,0
10.0.35.213,guest,success,2025-06-20 19:37:13.393799,11,3,1,1,1
192.168.97.43,bob,failed,2025-06-20 19:14:45.326322,1,1,0,0,0
10.0.250.162,admin,success,2025-06-20 18:59:33.424275,16,4,0,1,1
192.168.30.241,bob,success,2025-06-20 19:35:55.288199,1,1,0,1,0
192.168.82.63,admin,success,2025-06-20 19:45:34.334325,3,1,0,1,0
192.168.179.212,alice,success,2025-06-20 19:40:30.308541,2,2,0,1,0
192.168.119.67,bob,success,2025-06-20 19:53:32.340309,2,1,0,1,0
192.168.83.100,alice,success,2025-06-20 19:17:34.333337,4,1,0,1,0
192.168.154.67,alice,failed,2025-06-20 19:46:12.284530,2,2,0,0,0
192.168.19.185,alice,success,2025-06-20 19:13:52.347028,1,1,0,1,0
10.0.50.92,root,failed,2025-06-20 19:55:21.365142,17,2,1,0,1
192.168.16.183,admin,success,2025-06-20 18:58:55.311139,1,1,0,1,0
192.168.166.138,alice,failed,2025-06-20 19:02:46.287576,1,1,0,0,0
10.0.250.192,user,failed,2025-06-20 19:15:02.418653,16,4,1,0,1
192.168.69.85,charlie,success,2025-06-20 19:33:16.292810,3,1,0,1,0
192.168.131.205,bob,failed,2025-06-20 18:58:31.312111,3,3,0,0,0
10.0.213.77,root,failed,2025-06-20 19:11:08.367311,7,2,1,0,1
192.168.0.70,bob,success,2025-06-20 19:05:16.303592,1,1,0,1,0
192.168.198.204,bob,failed,2025-06-20 19:37:50.301351,5,2,0,0,0
10.0.126.231,guest,failed,2025-06-20 19:10:40.419575,4,4,1,0,1
10.0.186.97,guest,failed,2025-06-20 19:42:41.371850,9,2,1,0,1
192.168.140.64,admin,success,2025-06-20 19:44:18.346300,3,1,0,1,0
10.0.74.249,test,success,2025-06-20 19:12:28.404960,6,2,1,1,1
10.0.30.57,admin,success,2025-06-20 19:09:24.404554,11,6,1,1,1
10.0.58.30,guest,success,2025-06-20 19:11:41.411717,7,6,1,1,1
192.168.74.105,admin,failed,2025-06-20 19:49:35.326160,5,1,0,0,0
192.168.113.113,bob,success,2025-06-20 19:54:47.303095,2,1,0,1,0
192.168.248.126,bob,success,2025-06-20 19:46:24.334765,3,2,0,1,0
10.0.195.28,guest,failed,2025-06-20 19:42:28.398929,10,6,0,0,1
192.168.246.101,charlie,failed,2025-06-20 19:16:17.326928,2,1,0,0,0
10.0.96.42,user,failed,2025-06-20 19:26:31.434194,6,6,1,0,1
192.168.151.57,admin,success,2025-06-20 18:57:02.331880,1,1,0,1,0
10.0.45.141,root,failed,2025-06-20 19:22:37.385694,7,3,1,0,1
10.0.134.159,guest,failed,2025-06-20 19:13:52.366962,8,5,1,0,1
10.0.187.172,guest,failed,2025-06-20 19:48:59.383892,14,2,1,0,1
192.168.67.33,charlie,success,2025-06-20 19:01:05.288623,1,1,0,1,0
10.0.100.160,test,success,2025-06-20 19:44:59.380977,12,5,1,1,1
192.168.110.201,charlie,success,2025-06-20 19:28:08.291642,3,1,0,1,0
192.168.95.175,alice,success,2025-06-20 19:36:09.336383,1,1,0,1,0
192.168.111.150,admin,success,2025-06-20 19:32:10.306860,1,1,0,1,0
10.0.62.18,test,failed,2025-06-20 19:49:25.369849,15,3,1,0,1
192.168.113.22,charlie,success,2025-06-20 19:41:59.312855,1,1,0,1,0
10.0.169.218,test,failed,2025-06-20 19:55:24.370913,9,4,0,0,1
10.0.229.182,admin,failed,2025-06-20 19:27:26.374255,13,5,1,0,1
192.168.29.194,charlie,failed,2025-06-20 19:34:47.350196,1,1,0,0,0
10.0.206.125,root,failed,2025-06-20 19:43:33.399946,16,2,1,0,1
192.168.231.197,alice,success,2025-06-20 19:54:53.293131,6,1,0,1,0
192.168.108.105,admin,success,2025-06-20 19:55:22.287168,4,1,0,1,0
192.168.27.148,alice,success,2025-06-20 19:17:41.294250,2,2,0,1,0
192.168.156.222,admin,success,2025-06-20 19:38:42.300429,1,1,0,1,0
192.168.80.14,alice,success,2025-06-20 19:36:16.287986,1,1,0,1,0
192.168.27.2,alice,success,2025-06-20 19:14:03.327777,2,1,0,1,0
192.168.250.67,bob,success,2025-06-20 19:47:00.289258,1,1,0,1,0
10.0.23.29,root,failed,2025-06-20 19:33:23.416916,10,2,0,0,1
10.0.101.241,admin,failed,2025-06-20 19:12:30.401840,14,4,1,0,1
192.168.180.69,admin,success,2025-06-20 19:53:23.298750,3,3,0,1,0
192.168.204.66,charlie,success,2025-06-20 19:15:29.295207,1,1,0,1,0
192.168.84.157,charlie,success,2025-06-20 19:43:44.354003,6,1,0,1,0
192.168.212.230,alice,success,2025-06-20 19:31:19.346530,2,1,0,1,0
192.168.206.235,admin,failed,2025-06-20 19:28:08.294857,2,2,0,0,0
192.168.221.17,charlie,failed,2025-06-20 19:20:22.290535,4,1,0,0,0
10.0.0.252,test,failed,2025-06-20 18:57:32.437330,12,2,0,0,1
10.0.29.38,admin,failed,2025-06-20 18:58:17.401310,11,2,1,0,1
192.168.129.236,admin,success,2025-06-20 19:33:30.327499,4,2,0,1,0
10.0.53.142,root,failed,2025-06-20 18:57:38.411474,8,2,1,0,1
192.168.229.252,charlie,success,2025-06-20 19:29:54.360418,3,3,0,1,0
192.168.152.191,charlie,success,2025-06-20 19:26:22.297402,3,1,0,1,0
192.168.162.149,charlie,success,2025-06-20 19:22:24.304333,2,2,0,1,0
192.168.212.140,bob,success,2025-06-20 19:35:29.320135,2,1,0,1,0
10.0.97.24,user,failed,2025-06-20 19:19:57.399420,14,4,0,0,1
192.168.180.181,charlie,success,2025-06-20 19:47:56.351001,1,1,0,1,0
10.0.248.38,test,failed,2025-06-20 19:53:47.377280,7,2,0,0,1
192.168.106.226,bob,success,2025-06-20 19:45:26.292019,1,1,0,1,0
10.0.27.222,admin,failed,2025-06-20 19:01:50.436415,14,6,0,0,1
192.168.71.215,admin,success,2025-06-20 19:54:59.341928,2,1,0,1,0
10.0.227.148,root,failed,2025-06-20 19:48:04.380406,10,5,1,0,1
192.168.208.184,admin,success,2025-06-20 19:53:06.292453,2,1,0,1,0
192.168.83.22,admin,success,2025-06-20 19:42:05.319147,3,2,0,1,0
192.168.191.39,bob,success,2025-06-20 19:55:25.289907,3,2,0,1,0
10.0.206.6,guest,failed,2025-06-20 19:50:49.420790,18,3,1,0,1
10.0.27.98,root,failed,2025-06-20 19:02:16.378921,15,2,1,0,1
192.168.180.247,charlie,success,2025-06-20 19:53:23.355546,2,1,0,1,0
10.0.150.143,guest,failed,2025-06-20 19:49:34.414740,14,2,1,0,1
10.0.206.16,test,failed,2025-06-20 19:25:47.411643,14,2,1,0,1
10.0.65.45,admin,failed,2025-06-20 19:49:01.407815,6,3,0,0,1
192.168.127.75,charlie,failed,2025-06-20 19:24:58.343869,1,1,0,0,0
192.168.92.156,charlie,success,2025-06-20 19:09:10.360858,1,1,0,1,0
192.168.55.149,charlie,success,2025-06-20 18:59:43.315215,3,1,0,1,0
192.168.169.54,alice,failed,2025-06-20 18:59:51.303366,4,1,0,0,0
10.0.125.110,admin,failed,2025-06-20 19:17:43.398859,7,2,0,0,1
192.168.193.158,alice,success,2025-06-20 19:42:24.305842,2,1,0,1,0
10.0.169.177,guest,failed,2025-06-20 19:35:28.375551,10,3,1,0,1
192.168.12.66,admin,success,2025-06-20 19:18:44.293674,1,1,1,1,0
10.0.117.126,root,failed,2025-06-20 19:54:08.406758,9,4,0,0,1
192.168.105.225,admin,success,2025-06-20 19:00:33.336894,2,1,0,1,0
192.168.129.154,admin,success,2025-06-20 19:03:10.304402,4,3,0,1,0
10.0.41.13,test,failed,2025-06-20 19:21:03.394947,5,3,1,0,1
10.0.123.169,guest,failed,2025-06-20 19:12:50.438123,13,3,1,0,1
192.168.21.72,charlie,success,2025-06-20 19:02:46.291806,2,1,1,1,0
192.168.168.121,bob,failed,2025-06-20 19:14:29.286537,1,1,0,0,0
10.0.79.176,test,failed,2025-06-20 19:05:53.395733,12,3,1,0,1
10.0.25.203,user,failed,2025-06-20 19:30:06.411401,15,4,1,0,1
192.168.149.125,alice,failed,2025-06-20 19:31:14.320273,2,2,0,0,0
192.168.67.23,admin,failed,2025-06-20 19:09:01.340172,3,2,0,0,0
10.0.32.79,guest,failed,2025-06-20 19:26:09.422335,5,2,1,0,1
10.0.86.43,root,success,2025-06-20 19:33:09.399657,6,2,0,1,1
192.168.189.70,bob,success,2025-06-20 19:11:38.283843,1,1,0,1,0
10.0.218.58,root,failed,2025-06-20 19:24:30.389085,20,8,1,0,1
10.0.20.199,root,failed,2025-06-20 19:49:01.368990,16,3,1,0,1
10.0.37.33,test,failed,2025-06-20 19:02:02.369500,8,3,1,0,1
10.0.163.228,admin,failed,2025-06-20 19:18:18.378345,15,5,0,0,1
192.168.45.148,charlie,success,2025-06-20 18:59:00.290730,1,1,0,1,0
10.0.71.70,test,success,2025-06-20 18:57:22.382761,10,6,0,1,1
192.168.139.200,admin,success,2025-06-20 19:19:53.337101,3,1,0,1,0
10.0.173.236,admin,failed,2025-06-20 19:19:04.432681,9,3,0,0,1
10.0.133.170,admin,failed,2025-06-20 19:28:40.364934,11,2,1,0,1
192.168.75.118,alice,success,2025-06-20 19:28:31.344430,5,3,0,1,0
10.0.143.155,user,failed,2025-06-20 19:01:18.434547,8,5,1,0,1
10.0.136.199,root,success,2025-06-20 19:28:24.382189,3,3,1,1,1
10.0.22.245,test,failed,2025-06-20 19:08:00.404352,10,2,0,0,1
10.0.3.172,user,failed,2025-06-20 19:42:16.397527,7,4,1,0,1
192.168.146.242,alice,success,2025-06-20 19:09:25.316830,1,1,0,1,0
10.0.221.186,test,failed,2025-06-20 19:02:29.415935,9,2,0,0,1
10.0.121.67,admin,failed,2025-06-20 19:32:36.383462,10,6,1,0,1
10.0.3.44,root,failed,2025-06-20 19:17:22.386462,5,3,1,0,1
192.168.215.163,charlie,success,2025-06-20 19:48:40.292652,4,1,0,1,0
192.168.15.5,bob,success,2025-06-20 19:36:26.337980,3,1,0,1,0
10.0.86.173,admin,failed,2025-06-20 19:17:47.383967,5,5,1,0,1
192.168.103.105,alice,success,2025-06-20 19:34:26.348687,2,1,0,1,0
192.168.251.252,alice,success,2025-06-20 19:41:59.288777,4,4,0,1,0
192.168.200.75,bob,success,2025-06-20 19:47:50.350569,1,1,0,1,0
10.0.177.9,guest,failed,2025-06-20 19:08:41.387401,8,3,1,0,1
192.168.31.116,charlie,success,2025-06-20 19:42:19.302353,3,2,0,1,0
192.168.30.190,bob,success,2025-06-20 19:09:28.295804,2,1,0,1,0
10.0.211.185,test,failed,2025-06-20 19:37:56.367992,15,7,1,0,1
192.168.136.23,bob,success,2025-06-20 19:36:48.313881,2,2,0,1,0
10.0.77.31,root,failed,2025-06-20 19:24:01.392652,8,6,1,0,1
10.0.220.35,test,failed,2025-06-20 19:43:24.372130,14,3,1,0,1
10.0.56.226,test,failed,2025-06-20 19:45:28.423699,4,3,0,0,1
10.0.69.193,user,success,2025-06-20 19:20:42.397966,14,7,1,1,1
10.0.228.42,test,failed,2025-06-20 19:46:42.406361,5,5,1,0,1
10.0.238.108,guest,failed,2025-06-20 19:08:40.381474,13,5,1,0,1
192.168.158.226,charlie,success,2025-06-20 19:35:48.284688,2,1,0,1,0
192.168.116.33,admin,success,2025-06-20 19:27:35.320342,2,1,0,1,0
192.168.7.110,bob,success,2025-06-20 19:37:51.339553,3,2,0,1,0
192.168.142.15,charlie,success,2025-06-20 19:42:08.304884,6,1,0,1,0
192.168.99.172,alice,success,2025-06-20 19:32:54.352778,2,1,0,1,0
192.168.126.152,admin,success,2025-06-20 19:15:54.315286,1,1,0,1,0
192.168.54.232,alice,success,2025-06-20 19:34:03.354787,2,2,0,1,0
192.168.19.131,charlie,success,2025-06-20 19:10:50.356022,1,1,0,1,0
10.0.86.251,admin,failed,2025-06-20 19:51:22.414129,10,4,0,0,1
10.0.18.79,guest,failed,2025-06-20 19:19:31.378781,8,3,1,0,1
192.168.63.117,charlie,success,2025-06-20 19:06:59.321196,4,2,0,1,0
10.0.21.35,user,success,2025-06-20 19:55:07.381401,12,3,0,1,1
10.0.189.136,guest,failed,2025-06-20 19:01:10.418345,3,3,0,0,1
10.0.82.115,root,failed,2025-06-20 19:08:36.374185,11,3,1,0,1
192.168.56.94,alice,success,2025-06-20 19:37:58.358506,1,1,0,1,0
192.168.253.219,alice,success,2025-06-20 19:02:46.324310,1,1,0,1,0
192.168.186.106,alice,failed,2025-06-20 19:09:13.342149,3,1,0,0,0
10.0.104.94,user,failed,2025-06-20 19:18:02.425658,11,6,1,0,1
192.168.92.75,bob,success,2025-06-20 19:47:46.351735,3,2,0,1,0
192.168.144.199,alice,success,2025-06-20 19:50:02.341399,1,1,0,1,0
192.168.64.168,bob,failed,2025-06-20 19:45:13.327350,2,1,0,0,0
10.0.206.163,admin,failed,2025-06-20 18:57:10.376586,11,5,1,0,1
192.168.36.84,alice,success,2025-06-20 19:12:38.338671,1,1,0,1,0
10.0.242.232,test,failed,2025-06-20 18:59:55.390606,7,2,1,0,1
10.0.220.254,admin,failed,2025-06-20 19:36:47.389154,11,3,1,0,1
10.0.81.214,admin,failed,2025-06-20 19:46:02.372374,3,2,1,0,1
10.0.67.20,user,failed,2025-06-20 19:39:05.363863,13,2,1,0,1
192.168.50.162,charlie,success,2025-06-20 19:04:56.313811,1,1,0,1,0
192.168.5.16,bob,success,2025-06-20 19:40:29.336452,4,1,0,1,0
10.0.73.67,root,failed,2025-06-20 19:16:41.400225,9,4,1,0,1
192.168.114.54,charlie,success,2025-06-20 19:43:46.312713,3,2,0,1,0
192.168.155.246,bob,success,2025-06-20 19:27:26.359194,5,1,0,1,0
192.168.33.26,admin,success,2025-06-20 19:30:45.345574,2,1,0,1,0
192.168.176.60,alice,success,2025-06-20 19:47:18.341758,3,2,0,1,0
10.0.28.163,user,failed,2025-06-20 19:38:34.364142,9,3,1,0,1
192.168.244.65,charlie,failed,2025-06-20 19:43:47.359469,1,1,0,0,0
10.0.127.162,root,failed,2025-06-20 19:53:46.400156,11,3,0,0,1
10.0.141.104,test,failed,2025-06-20 19:54:47.397355,14,2,0,0,1
10.0.42.157,test,failed,2025-06-20 19:21:12.400086,11,2,1,0,1
10.0.102.177,guest,failed,2025-06-20 19:03:20.397683,5,5,1,0,1
10.0.111.136,root,failed,2025-06-20 18:56:47.409469,11,2,1,0,1
10.0.24.210,user,failed,2025-06-20 19:08:25.380198,12,6,0,0,1
10.0.164.52,guest,failed,2025-06-20 19:39:01.413379,10,6,0,0,1
10.0.123.7,user,failed,2025-06-20 19:39:38.417603,16,4,1,0,1
10.0.157.91,test,failed,2025-06-20 19:19:05.379065,12,3,1,0,1
192.168.201.175,charlie,success,2025-06-20 19:37:48.352987,1,1,0,1,0
192.168.57.6,bob,success,2025-06-20 19:23:36.290420,1,1,0,1,0
10.0.134.181,user,failed,2025-06-20 19:46:01.374469,12,2,1,0,1
192.168.123.205,admin,failed,2025-06-20 19:08:46.347818,3,3,0,0,0
10.0.13.168,test,failed,2025-06-20 19:51:37.382553,4,4,1,0,1
192.168.232.47,charlie,success,2025-06-20 19:15:30.336755,2,2,0,1,0
10.0.64.159,guest,failed,2025-06-20 19:27:20.400667,9,3,0,0,1
192.168.183.80,bob,success,2025-06-20 19:14:31.288342,2,1,1,1,0
192.168.151.68,charlie,failed,2025-06-20 19:54:32.294926,3,2,0,0,0
10.0.232.154,test,failed,2025-06-20 19:27:03.371991,12,4,1,0,1
192.168.56.212,admin,failed,2025-06-20 19:37:25.356710,6,1,0,0,0
10.0.201.58,admin,failed,2025-06-20 19:51:08.412707,14,2,0,0,1
192.168.164.96,admin,success,2025-06-20 19:52:10.348463,2,2,0,1,0
10.0.180.219,test,failed,2025-06-20 19:44:51.377504,6,2,1,0,1
192.168.200.84,alice,success,2025-06-20 19:32:27.324528,4,1,0,1,0
10.0.59.250,user,failed,2025-06-20 19:21:10.419494,6,4,1,0,1
192.168.222.233,charlie,success,2025-06-20 19:38:22.311939,1,1,0,1,0
192.168.254.131,admin,success,2025-06-20 19:30:26.315034,1,1,0,1,0
10.0.66.39,test,failed,2025-06-20 18:57:07.363356,9,5,1,0,1
192.168.171.204,alice,success,2025-06-20 19:54:31.353634,1,1,0,1,0
192.168.171.116,charlie,success,2025-06-20 19:21:12.348833,3,3,1,1,0
10.0.178.185,admin,failed,2025-06-20 19:30:05.429945,17,2,1,0,1
192.168.216.94,alice,success,2025-06-20 19:32:57.322347,2,1,0,1,0
10.0.151.15,user,failed,2025-06-20 19:04:31.396224,17,5,1,0,1
10.0.126.254,root,failed,2025-06-20 19:37:17.394595,5,3,0,0,1
10.0.3.183,guest,failed,2025-06-20 19:26:06.404447,14,2,0,0,1
192.168.151.145,alice,failed,2025-06-20 19:26:05.335317,4,2,1,0,0
192.168.104.85,charlie,success,2025-06-20 19:42:08.297930,4,1,0,1,0
10.0.68.155,guest,failed,2025-06-20 19:38:12.372728,17,5,1,0,1
192.168.161.15,bob,success,2025-06-20 19:01:00.286889,1,1,0,1,0
192.168.210.169,admin,success,2025-06-20 19:10:01.339945,1,1,0,1,0
192.168.191.231,bob,success,2025-06-20 19:38:25.291479,3,3,0,1,0
10.0.140.212,admin,failed,2025-06-20 19:12:31.433845,9,4,0,0,1
10.0.245.7,admin,failed,2025-06-20 19:09:38.376863,13,6,1,0,1
192.168.42.248,alice,failed,2025-06-20 19:39:11.352258,2,2,0,0,0
10.0.177.32,admin,failed,2025-06-20 19:06:10.387261,5,4,0,0,1
10.0.98.233,admin,failed,2025-06-20 19:44:05.429721,12,3,0,0,1
10.0.54.219,test,failed,2025-06-20 18:57:52.368351,4,2,1,0,1
10.0.193.52,root,failed,2025-06-20 19:08:29.373234,18,4,1,0,1
10.0.217.173,root,failed,2025-06-20 19:43:42.420016,5,3,1,0,1
10.0.148.243,admin,failed,2025-06-20 18:57:14.435369,7,7,1,0,1
192.168.203.101,alice,success,2025-06-20 19:21:52.324172,1,1,0,1,0
192.168.131.101,admin,success,2025-06-20 19:13:41.311286,3,2,0,1,0
10.0.247.116,guest,failed,2025-06-20 19:20:59.375621,13,3,0,0,1
192.168.233.27,charlie,success,2025-06-20 19:53:51.286149,1,1,0,1,0
10.0.44.28,test,failed,2025-06-20 19:49:59.377714,16,2,1,0,1
10.0.95.88,user,failed,2025-06-20 19:29:35.391109,5,2,1,0,1
10.0.119.159,admin,failed,2025-06-20 19:12:43.423208,5,2,1,0,1
192.168.153.224,admin,success,2025-06-20 19:13:59.357590,1,1,1,1,0
192.168.210.68,alice,success,2025-06-20 19:48:29.297717,1,1,0,1,0
10.0.70.28,admin,failed,2025-06-20 19:30:16.391497,3,2,1,0,1
10.0.126.206,admin,success,2025-06-20 19:38:00.376249,15,8,1,1,1
10.0.17.153,root,failed,2025-06-20 19:43:11.380267,12,5,1,0,1
10.0.237.243,root,failed,2025-06-20 19:53:32.407271,12,6,0,0,1
192.168.61.217,bob,success,2025-06-20 19:48:05.355071,1,1,0,1,0
192.168.241.209,alice,success,2025-06-20 19:48:34.323606,1,1,0,1,0
192.168.101.188,bob,failed,2025-06-20 19:54:46.358147,4,2,0,0,0
10.0.207.76,root,failed,2025-06-20 19:35:20.368671,11,5,1,0,1
10.0.195.204,guest,failed,2025-06-20 19:51:31.363933,7,6,1,0,1
192.168.100.125,bob,success,2025-06-20 19:35:49.330753,3,3,1,1,0
192.168.12.41,bob,success,2025-06-20 19:54:54.342980,1,1,0,1,0
192.168.30.137,charlie,success,2025-06-20 19:48:59.335721,3,2,0,1,0
192.168.101.70,bob,success,2025-06-20 19:04:44.303291,4,1,0,1,0
192.168.225.88,admin,success,2025-06-20 19:14:25.341471,2,2,0,1,0
10.0.155.124,user,failed,2025-06-20 19:46:51.437495,14,3,1,0,1
10.0.133.109,test,failed,2025-06-20 19:35:12.408727,10,6,1,0,1
10.0.125.176,test,failed,2025-06-20 19:55:34.373305,11,8,1,0,1
10.0.50.27,root,failed,2025-06-20 19:50:32.396155,11,3,1,0,1
10.0.186.232,user,failed,2025-06-20 19:19:31.392944,9,7,1,0,1
10.0.157.47,user,success,2025-06-20 19:39:27.408335,11,3,1,1,1
192.168.210.196,bob,success,2025-06-20 19:38:56.356800,1,1,0,1,0
10.0.76.144,test,success,2025-06-20 19:34:18.377141,3,3,0,1,1
10.0.138.93,user,failed,2025-06-20 18:56:26.366314,8,3,0,0,1
192.168.54.16,admin,success,2025-06-20 19:24:13.292951,2,2,0,1,0
10.0.51.40,test,failed,2025-06-20 19:05:42.401451,9,2,1,0,1
192.168.162.137,bob,success,2025-06-20 19:34:16.329399,1,1,0,1,0
10.0.240.228,guest,failed,2025-06-20 19:05:38.374111,5,5,1,0,1
10.0.196.43,test,failed,2025-06-20 19:35:00.374624,10,2,0,0,1
192.168.10.1,admin,success,2025-06-20 19:33:04.353336,1,1,0,1,0
192.168.1.96,bob,success,2025-06-20 19:43:21.357734,1,1,0,1,0
10.0.133.31,test,failed,2025-06-20 19:29:15.365073,6,6,1,0,1
10.0.133.115,user,failed,2025-06-20 19:12:43.387330,14,4,0,0,1
10.0.128.126,admin,failed,2025-06-20 19:34:04.419722,8,5,0,0,1
10.0.232.176,admin,failed,2025-06-20 18:58:20.394521,3,3,1,0,1
192.168.217.18,charlie,success,2025-06-20 19:30:43.352917,1,1,0,1,0
10.0.254.87,test,failed,2025-06-20 19:48:55.411796,14,4,0,0,1
192.168.13.171,alice,success,2025-06-20 19:10:02.350412,3,2,0,1,0
192.168.103.36,admin,failed,2025-06-20 18:59:02.341656,3,1,1,0,0
192.168.94.47,admin,failed,2025-06-20 18:59:26.340240,4,2,0,0,0
192.168.104.46,bob,failed,2025-06-20 19:48:40.320730,1,1,0,0,0
192.168.36.189,alice,success,2025-06-20 19:02:39.305610,4,2,1,1,0
192.168.225.105,alice,success,2025-06-20 19:08:38.290008,1,1,1,1,0
10.0.59.182,root,failed,2025-06-20 19:32:27.410651,17,3,1,0,1
192.168.193.152,alice,success,2025-06-20 19:32:16.319992,1,1,0,1,0
192.168.50.154,admin,success,2025-06-20 19:30:32.315916,3,1,0,1,0
192.168.222.138,admin,success,2025-06-20 19:24:36.298214,1,1,0,1,0
10.0.14.68,user,failed,2025-06-20 19:01:16.364650,5,3,1,0,1
10.0.246.4,test,failed,2025-06-20 19:50:06.416546,14,3,0,0,1
10.0.230.74,user,failed,2025-06-20 19:38:47.391249,12,6,1,0,1
10.0.253.120,guest,failed,2025-06-20 18:58:41.389468,3,3,1,0,1
192.168.228.174,alice,success,2025-06-20 18:59:32.331311,4,1,0,1,0
192.168.72.40,admin,success,2025-06-20 19:53:19.288702,2,1,0,1,0
10.0.42.118,user,failed,2025-06-20 19:28:54.383322,7,2,1,0,1
192.168.185.72,alice,success,2025-06-20 19:31:41.352028,2,2,0,1,0
10.0.112.133,root,failed,2025-06-20 19:04:32.397607,3,3,1,0,1
10.0.83.220,user,failed,2025-06-20 19:23:05.428580,3,3,1,0,1
192.168.5.247,charlie,failed,2025-06-20 19:08:07.306680,1,1,0,0,0
192.168.63.57,alice,success,2025-06-20 19:19:28.286750,5,1,0,1,0
10.0.149.60,user,failed,2025-06-20 19:29:31.436561,11,2,1,0,1
192.168.76.66,bob,success,2025-06-20 18:58:31.336109,1,1,0,1,0
10.0.181.125,test,success,2025-06-20 19:43:56.435023,8,7,1,1,1
10.0.39.67,test,failed,2025-06-20 19:40:07.394363,4,2,1,0,1
192.168.80.90,bob,success,2025-06-20 19:35:33.359989,2,1,0,1,0
10.0.147.21,root,success,2025-06-20 19:07:10.403660,7,5,1,1,1
192.168.34.76,admin,failed,2025-06-20 19:49:14.342036,2,2,0,0,0
192.168.219.198,admin,success,2025-06-20 18:59:22.299317,7,1,0,1,0
192.168.139.145,bob,failed,2025-06-20 19:22:06.355619,3,3,0,0,0
192.168.20.174,bob,success,2025-06-20 19:41:00.320890,4,2,0,1,0
192.168.254.205,alice,success,2025-06-20 19:22:30.337031,1,1,0,1,0
192.168.38.132,bob,success,2025-06-20 19:00:16.343720,1,1,0,1,0
10.0.65.90,user,failed,2025-06-20 19:29:15.422181,6,6,1,0,1
10.0.142.218,user,failed,2025-06-20 19:00:01.406432,10,7,1,0,1
192.168.101.141,charlie,success,2025-06-20 19:54:52.341111,7,1,0,1,0
192.168.241.249,charlie,success,2025-06-20 19:49:02.317474,2,1,0,1,0
10.0.234.55,root,failed,2025-06-20 19:45:47.368747,9,5,1,0,1
192.168.80.30,admin,success,2025-06-20 19:47:16.348617,3,2,0,1,0
10.0.193.171,user,success,2025-06-20 19:38:59.409248,20,4,0,1,1
192.168.98.28,bob,success,2025-06-20 19:30:30.332790,1,1,0,1,0
192.168.173.204,admin,success,2025-06-20 19:45:50.293438,1,1,0,1,0
192.168.236.113,charlie,success,2025-06-20 19:47:25.317894,1,1,0,1,0
10.0.174.171,root,failed,2025-06-20 19:11:27.431740,14,2,1,0,1
192.168.18.128,charlie,success,2025-06-20 19:19:36.359393,1,1,0,1,0
192.168.87.209,alice,success,2025-06-20 19:55:07.331948,1,1,0,1,0
10.0.196.153,user,failed,2025-06-20 19:03:21.432532,8,2,1,0,1
192.168.32.49,admin,success,2025-06-20 19:41:47.291409,2,2,0,1,0
192.168.146.241,admin,success,2025-06-20 19:42:25.350266,3,3,0,1,0
10.0.68.5,user,failed,2025-06-20 19:36:32.399804,14,4,0,0,1
10.0.94.11,root,failed,2025-06-20 19:11:19.432429,12,8,1,0,1
192.168.44.153,alice,success,2025-06-20 19:11:40.343190,3,1,0,1,0
192.168.49.158,charlie,success,2025-06-20 19:52:03.324103,2,2,0,1,0
10.0.148.123,root,failed,2025-06-20 19:06:05.381905,9,2,1,0,1
10.0.57.0,user,failed,2025-06-20 19:43:27.385395,7,7,0,0,1
192.168.218.59,alice,success,2025-06-20 19:22:20.284881,1,1,1,1,0
192.168.9.35,charlie,success,2025-06-20 19:51:17.316041,3,1,0,1,0
192.168.65.50,bob,failed,2025-06-20 19:37:31.307180,1,1,0,0,0
10.0.97.187,admin,failed,2025-06-20 18:57:40.366388,16,5,0,0,1
10.0.34.31,test,failed,2025-06-20 19:18:52.375834,8,6,1,0,1
10.0.76.99,root,failed,2025-06-20 19:18:14.417226,4,3,0,0,1
192.168.241.169,admin,success,2025-06-20 19:36:24.338160,2,2,0,1,0
10.0.114.21,guest,failed,2025-06-20 19:10:17.417821,12,3,1,0,1
10.0.6.47,admin,failed,2025-06-20 19:01:08.428274,15,3,1,0,1
192.168.216.134,charlie,success,2025-06-20 19:01:21.338072,1,1,0,1,0
192.168.251.73,charlie,failed,2025-06-20 19:06:23.350482,2,2,0,0,0
192.168.61.44,alice,success,2025-06-20 19:07:05.296851,1,1,0,1,0
192.168.140.18,charlie,success,2025-06-20 19:42:15.353709,5,3,0,1,0
10.0.50.21,user,failed,2025-06-20 19:21:29.403960,8,4,1,0,1
